",",200703,Piura Talara La Brea
",",200704,Piura Talara Lobitos
",",200705,Piura Talara Los Órganos
",",200706,Piura Talara Máncora 
",",200801,Piura Sechura Sechura
",",200802,Piura Sechura Bellavista de la Unión 
",",200803,Piura Sechura Bernal
",",200804,Piura Sechura Cristo nos valga
",",200805,Piura Sechura Vice
",",200806,Piura Sechura Rinconada llicuar
",",210101,Puno Puno Puno
",",210102,Puno Puno Acora
",",210103,Puno Puno Amantani
",",210104,Puno Puno Atuncolla
",",210105,Puno Puno Capachica
",",210106,Puno Puno Chucuito
",",210107,Puno Puno Coata
",",210108,Puno Puno Huata
",",210109,Puno Puno Mañazo
",",210110,Puno Puno Paucarcolla
",",210111,Puno Puno Pichacani
",",210112,Puno Puno Platería
",",210113,Puno Puno San Antonio
",",210114,Puno Puno Tiquillaca
",",210115,Puno Puno Vilque
",",210201,Puno Azángaro Azángaro
",",210202,Puno Azángaro Achaya
",",210203,Puno Azángaro Arapa
",",210204,Puno Azángaro Asillo
",",210205,Puno Azángaro Caminaca
",",210206,Puno Azángaro Chupa
",",210207,Puno Azángaro José Domingo Choquehuanca 
",",210208,Puno Azángaro Muñani
",",210209,Puno Azángaro Potoni
",",210210,Puno Azángaro Samán
",",210211,Puno Azángaro San Antón
",",210212,Puno Azángaro San José 
",",210213,Puno Azángaro San Juan de Salinas
",",210214,Puno Azángaro Santiago de Pupuja
",",210215,Puno Azángaro Tirapata
",",210301,Puno Carabaya Macusani
",",210302,Puno Carabaya Ajoyani
",",210303,Puno Carabaya Ayapata
",",210304,Puno Carabaya Coasa
",",210305,Puno Carabaya Corani
",",210306,Puno Carabaya Crucero
",",210307,Puno Carabaya Ituata
",",210308,Puno Carabaya Ollachea
",",210309,Puno Carabaya San gaban
",",210310,Puno Carabaya Usicayos
",",210401,Puno Chucuito Juli
",",210402,Puno Chucuito Desaguadero
",",210403,Puno Chucuito Huacullani
",",210404,Puno Chucuito Kelluyo
",",210405,Puno Chucuito Pisacoma
",",210406,Puno Chucuito Pomata
",",210407,Puno Chucuito Zepita
",",210501,Puno El Collao Ilave
",",210503,Puno El Collao Pilcuyo
",",210504,Puno El Collao Santa Rosa
",",210505,Puno El Collao Conduriri
",",210601,Puno Huancané Huancané
",",210602,Puno Huancané Cojata
",",210603,Puno Huancané Huatasani
",",210604,Puno Huancané Inchupalla
",",210605,Puno Huancané Pusi
",",210606,Puno Huancané Rosaspata
",",210607,Puno Huancané Taraco
",",210608,Puno Huancané Vilque Chico
",",210701,Puno Lampa Lampa
",",210702,Puno Lampa Cabanilla
",",210703,Puno Lampa Calapuja
",",210704,Puno Lampa Nicasio
",",210705,Puno Lampa Ocuviri
",",210706,Puno Lampa Palca
",",210707,Puno Lampa Paratia
",",210708,Puno Lampa Pucara
",",210709,Puno Lampa Santa Lucia
",",210801,Puno Melgar Ayavirí 
",",210802,Puno Melgar Antauta
",",210803,Puno Melgar Cupi
",",210804,Puno Melgar Llalli
",",210805,Puno Melgar Macari
",",210806,Puno Melgar Nuñoa
",",210807,Puno Melgar Orurillo
",",210808,Puno Melgar Santa Rosa
",",210809,Puno Melgar Umachiri
",",210901,Puno Moho Moho
",",210902,Puno Moho Conima
",",210903,Puno Moho Huayrapata
",",210904,Puno Moho Tilali
",",211001,Puno San Antonio de Putina Putina
",",211002,Puno San Antonio de Putina Ananea
",",211003,Puno San Antonio de Putina Pedro Vilca Apaza
",",211004,Puno San Antonio de Putina Quilcapuncu
",",211005,Puno San Antonio de Putina Sina
",",211101,Puno San Roman Juliaca
",",211102,Puno San Roman Cabana
",",211103,Puno San Roman Cabanillas
",",211104,Puno San Roman Caracoto
",",211201,Puno Sandia Sandia
",",211202,Puno Sandia Cuyocuyo
",",211203,Puno Sandia Limbani
",",211204,Puno Sandia Patambuco
",",211205,Puno Sandia Phara
",",211206,Puno Sandia Quiaca
",",211207,Puno Sandia San Juan del Oro
",",211208,Puno Sandia Yanahuaya
",",211209,Puno Sandia Alto Inambari
",",211301,Puno Yunguyo Yunguyo
",",211303,Puno Yunguyo Copani
",",211304,Puno Yunguyo Cuturapi
",",220101,San Martín Moyobamba Moyobamba
",",220102,San Martín Moyobamba Calzada
",",220103,San Martín Moyobamba Habana
",",220104,San Martín Moyobamba Jepelacio
",",220105,San Martín Moyobamba Soritor
",",220106,San Martín Moyobamba Yantalo
",",220201,San Martín Bellavista Bellavista
",",220202,San Martín Bellavista Alto Biavo
",",220203,San Martín Bellavista Bajo Biavo
",",220204,San Martín Bellavista Huallaga
",",220205,San Martín Bellavista San Pablo
",",220206,San Martín Bellavista San Rafael
",",220301,San Martín El Dorado San José de Sisa 
",",220302,San Martín El Dorado Agua Blanca
",",220303,San Martín El Dorado San Martin
",",220304,San Martín El Dorado Santa Rosa
",",220305,San Martín El Dorado Shatoja
",",220401,San Martín Huallaga Saposoa
",",220402,San Martín Huallaga Alto Saposoa
",",220403,San Martín Huallaga El Eslabon
",",220404,San Martín Huallaga Piscoyacu
",",220405,San Martín Huallaga Sacanche
",",220501,San Martín Lamas Lamas
",",220502,San Martín Lamas Alonso de Alvarado
",",220503,San Martín Lamas Barranquita
",",220504,San Martín Lamas Caynarachi
",",220505,San Martín Lamas Cuñumbuqui
",",220506,San Martín Lamas Pinto Recodo
",",220507,San Martín Lamas Rumisapa
",",220508,San Martín Lamas San Roque de Cumbaza
",",220510,San Martín Lamas Tabalosos
",",220511,San Martín Lamas Zapatero
",",220601,San Martín Mariscal Cáceres Juanjui
",",220602,San Martín Mariscal Cáceres Campanilla
",",220603,San Martín Mariscal Cáceres Huicungo
",",220604,San Martín Mariscal Cáceres Pachiza
",",220605,San Martín Mariscal Cáceres Pajarillo
",",220701,San Martín Picota Picota
",",220702,San Martín Picota Buenos Aires
",",220703,San Martín Picota Caspisapa
",",220705,San Martín Picota Pucacaca
",",220707,San Martín Picota San Hilarion
",",220708,San Martín Picota Shamboyacu
",",220709,San Martín Picota Tingo de Ponasa
",",220710,San Martín Picota Tres Unidos
",",220801,San Martín Rioja Rioja
",",220802,San Martín Rioja Awajún
",",220803,San Martín Rioja Elías Soplín Vargas 
",",220804,San Martín Rioja Nueva Cajamarca
",",220805,San Martín Rioja Pardo Miguel
",",220806,San Martín Rioja Posic
",",220807,San Martín Rioja San Fernando
",",220808,San Martín Rioja Yorongos
",",220809,San Martín Rioja Yuracyacu
",",220901,San Martín San Martin Tarapoto
",",220903,San Martín San Martin Cacatachi
",",220904,San Martín San Martin Chazuta
",",220905,San Martín San Martin Chipurana
",",220906,San Martín San Martin El Porvenir
",",220907,San Martín San Martin Huimbayoc
",",220908,San Martín San Martin Juan Guerra
",",220909,San Martín San Martin La Banda de Shilcayo
",",220910,San Martín San Martin Morales
",",220911,San Martín San Martin Papaplaya
",",220912,San Martín San Martin San Antonio
",",220913,San Martín San Martin Sauce
",",220914,San Martín San Martin Shapaja
",",221001,San Martín Tocache Tocache
",",221002,San Martín Tocache Nuevo Progreso
",",221003,San Martín Tocache Polvora
",",221005,San Martín Tocache Uchiza
",",230101,Tacna Tacna Tacna
",",230102,Tacna Tacna Alto de la Alianza
",",230103,Tacna Tacna Calana
",",230104,Tacna Tacna Ciudad Nueva
",",230106,Tacna Tacna Pachía
",",230107,Tacna Tacna Palca
",",230108,Tacna Tacna Pocollay
",",230109,Tacna Tacna Sama
",",230110,Tacna Tacna Coronel Gregorio Albarracín Lanchipa
",",230201,Tacna Cancarave Candarave
",",230202,Tacna Cancarave Cairani
",",230204,Tacna Cancarave Curibaya
",",230206,Tacna Cancarave Quilahuani
",",230301,Tacna Jorge Basadre Locumba
",",230302,Tacna Jorge Basadre Ilabaya
",",230303,Tacna Jorge Basadre Ite
",",230401,Tacna Tarata Tarata
",",230408,Tacna Tarata Ticaco
",",240101,Tumbes Tumbes Tumbes
",",240102,Tumbes Tumbes Corrales
",",240103,Tumbes Tumbes La Cruz
",",240104,Tumbes Tumbes Pampas de Hospital
",",240105,Tumbes Tumbes San Jacinto
",",240106,Tumbes Tumbes San Juan de la Virgen
",",240199,Tumbes Tumbes …
",",240201,Tumbes Contralmirante Villar Zorritos
",",240202,Tumbes Contralmirante Villar Casitas
",",240203,Tumbes Contralmirante Villar Canoas de Punta Sal
",",240301,Tumbes Zarumilla Zarumilla
",",240302,Tumbes Zarumilla Aguas Verdes
",",240303,Tumbes Zarumilla Matapalo
",",240304,Tumbes Zarumilla Papayal
",",250101,Ucayali Coronel Portillo Callería 
",",250102,Ucayali Coronel Portillo Campoverde
",",250103,Ucayali Coronel Portillo Iparia
",",250104,Ucayali Coronel Portillo Masisea
",",250105,Ucayali Coronel Portillo Yarinacocha
",",250106,Ucayali Coronel Portillo Nueva Requena
",",250107,Ucayali Coronel Portillo Manantay
",",250201,Ucayali Atalaya Raymondi
",",250202,Ucayali Atalaya Sepahua
",",250203,Ucayali Atalaya Tahuanía 
",",250204,Ucayali Atalaya Yurúa 
",",250301,Ucayali Padre Abad Padre Abad
",",250302,Ucayali Padre Abad Irazola
",",250303,Ucayali Padre Abad Curimana
",",250401,Ucayali Purús Purús

